Commodity code,Commodity,Renminbi Yuan
1,Live animals,317575883.0
2,Meat and edible meat offal,3468690058.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2999378028.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1477946020.0
5,"roducts of animal origin,not elsewhere specified or included",220220754.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",118949305.0
7,Edible vegetables and certain roots and tubers,1080171530.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2678840893.0
9,"Coffee, tea, maté and spices",220692162.0
10,Cereals,4254621362.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,352172773.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",23102548293.0
13,"Lac; gums, resins and other vegetable saps and extracts",111581052.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,73759311.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,3915460205.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",126985407.0
17,Sugars and sugar confectionery,756974397.0
18,Cocoa and cocoa preparations,393330100.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2136295261.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",449557625.0
21,Miscellaneous edible preparations,888713762.0
22,"Beverages, spirits and vinegar",2366085917.0
23,Residues and waste from the food industries; prepared animal fodder,2945558186.0
24,Tobacco and manufactured tobacco substitutes,417179629.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2987393485.0
26,"Ores, slag and ash",44985213826.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",98673777722.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",5854927802.0
29,Organic chemicals,23243321778.0
30,Pharmaceutical products,8870238650.0
31,Fertilisers,2334066229.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2052493408.0
33,Essential oils and resinoids; perfumery,2128688519.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1919723123.0
35,Albuminoidal substances; modified starches;,1507993020.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,105392523.0
37,Photographic or cinematographic goods,1104418905.0
38,Miscellaneous chemical products,7038833463.0
39,Plastics and articles thereof,32922941311.0
40,Rubber and articles thereof,6918201021.0
41,Raw hides and skins (other than furskins) and leather,3366789666.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",1093820012.0
43,Furskins and artificial fur; manufactures thereof,942333520.0
44,Wood and articles of wood; wood charcoal,8753408625.0
45,Cork and articles of cork,20585321.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",5524549.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,9109992229.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1994485352.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",766382323.0
50,ilk,28881454.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1825780457.0
52,Cotton,4848388426.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,474941339.0
54,Man-made filaments; strip and the like of man-made textile materials,1471661170.0
55,Man-made staple fibres,1348394803.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",553285229.0
57,Carpets and other textile floor coverings,72346881.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,268810349.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",853108512.0
60,Knitted or crocheted fabrics,910081036.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",1487826977.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",2373001898.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,208045051.0
64,"Footwear, gaiters and the like; parts of such articles",1625031670.0
65,Headgear and parts thereof,26762474.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",6771734.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,82011259.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",755677700.0
69,Geramic products,353918411.0
70,Glass and glassware,3403324809.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",44743208873.0
72,Iron and steel,8655119652.0
73,Articles of iron or steel,4596473006.0
74,Copper and articles thereof,17035972742.0
75,Nickel and articles thereof,2274130291.0
76,Aluminium and articles thereof,3855525722.0
78,Lead and articles thereof,17051028.0
79,Zinc and articles thereof,599341104.0
80,Tin and articles thereof,184087202.0
81,Other base metals; cermets; articles thereof,1069633974.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1642312276.0
83,Miscellaneous articles of base metal,775546546.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",79119717085.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",219440696771.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",706020778.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",30544320933.0
88,"Aircraft, spacecraft, and parts thereof",13652011380.0
89,"Ships, boats and floating structures",304570068.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",50145664750.0
91,Clocks and watches and parts thereof,1723015797.0
92,Musical instruments; parts and accessories of such articles,174115476.0
93,Arms and ammunition; parts and accessories thereof,157804.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1561952543.0
95,"Toys, games and sports requisites;parts and accessories thereof",994862389.0
96,Miscellaneous manufactured articles,1136861433.0
97,"Works of art, collectors' pieces and antiques",240410116.0
98,Commodities not classified accroding to kind,3441074846.0
